status,package,source_folder,display_name,batch,source_path,processed_path,backup_path,replacement_format
todo,actors-comedians,comedians,jerrod carmichael,,actors-comedians/comedians/jerrod carmichael,,,
todo,actors-comedians,comedians,jerry lewis,,actors-comedians/comedians/jerry lewis,,,
todo,actors-comedians,comedians,jerry seinfeld,,actors-comedians/comedians/jerry seinfeld,,,
todo,actors-comedians,comedians,jessica kirson,,actors-comedians/comedians/jessica kirson,,,
todo,actors-comedians,comedians,jim breuer,,actors-comedians/comedians/jim breuer,,,
todo,actors-comedians,comedians,jim carrey,,actors-comedians/comedians/jim carrey,,,
todo,actors-comedians,comedians,jim gaffigan,,actors-comedians/comedians/jim gaffigan,,,
todo,actors-comedians,comedians,jim jefferies,,actors-comedians/comedians/jim jefferies,,,
todo,actors-comedians,comedians,jim norton,,actors-comedians/comedians/jim norton,,,
todo,actors-comedians,comedians,jimmy carr,,actors-comedians/comedians/jimmy carr,,,
todo,actors-comedians,comedians,jimmy fallon,,actors-comedians/comedians/jimmy fallon,,,
todo,actors-comedians,comedians,jo koy,,actors-comedians/comedians/jo koy,,,
todo,actors-comedians,comedians,joan rivers,,actors-comedians/comedians/joan rivers,,,
todo,actors-comedians,comedians,joe derosa,,actors-comedians/comedians/joe derosa,,,
todo,actors-comedians,comedians,joe torry,,actors-comedians/comedians/joe torry,,,
todo,actors-comedians,comedians,joel kim booster,,actors-comedians/comedians/joel kim booster,,,
todo,actors-comedians,comedians,john belushi,,actors-comedians/comedians/john belushi,,,
todo,actors-comedians,comedians,john cleese,,actors-comedians/comedians/john cleese,,,
todo,actors-comedians,comedians,john mulaney,,actors-comedians/comedians/john mulaney,,,
todo,actors-comedians,comedians,john oliver,,actors-comedians/comedians/john oliver,,,
todo,actors-comedians,comedians,johnny carson,,actors-comedians/comedians/johnny carson,,,
todo,actors-comedians,comedians,johnny vegas,,actors-comedians/comedians/johnny vegas,,,
todo,actors-comedians,comedians,jon stewart,,actors-comedians/comedians/jon stewart,,,
todo,actors-comedians,comedians,josh johnson,,actors-comedians/comedians/josh johnson,,,
todo,actors-comedians,comedians,judy gold,,actors-comedians/comedians/judy gold,,,
todo,actors-comedians,comedians,karl pilkington,,actors-comedians/comedians/karl pilkington,,,
todo,actors-comedians,comedians,katherine ryan,,actors-comedians/comedians/katherine ryan,,,
todo,actors-comedians,comedians,kathleen madigan,,actors-comedians/comedians/kathleen madigan,,,
todo,actors-comedians,comedians,katt williams,,actors-comedians/comedians/katt williams,,,
todo,actors-comedians,comedians,keenen ivory wayans,,actors-comedians/comedians/keenen ivory wayans,,,
todo,actors-comedians,comedians,ken jeong,,actors-comedians/comedians/ken jeong,,,
todo,actors-comedians,comedians,kenan thompson,,actors-comedians/comedians/kenan thompson,,,
todo,actors-comedians,comedians,kevin hart,,actors-comedians/comedians/kevin hart,,,
todo,actors-comedians,comedians,kim wayans,,actors-comedians/comedians/kim wayans,,,
todo,actors-comedians,comedians,kristen wiig,,actors-comedians/comedians/kristen wiig,,,
todo,actors-comedians,comedians,kumail nanjiani,,actors-comedians/comedians/kumail nanjiani,,,
todo,actors-comedians,comedians,larry david,,actors-comedians/comedians/larry david,,,
todo,actors-comedians,comedians,lee evans,,actors-comedians/comedians/lee evans,,,
todo,actors-comedians,comedians,lee mack,,actors-comedians/comedians/lee mack,,,
todo,actors-comedians,comedians,lee nelson,,actors-comedians/comedians/lee nelson,,,
todo,actors-comedians,comedians,leigh francis,,actors-comedians/comedians/leigh francis,,,
todo,actors-comedians,comedians,lenny henry,,actors-comedians/comedians/lenny henry,,,
todo,actors-comedians,comedians,lewis black,,actors-comedians/comedians/lewis black,,,
todo,actors-comedians,comedians,lil rel howery,,actors-comedians/comedians/lil rel howery,,,
todo,actors-comedians,comedians,louie anderson,,actors-comedians/comedians/louie anderson,,,
todo,actors-comedians,comedians,marc maron,,actors-comedians/comedians/marc maron,,,
todo,actors-comedians,comedians,margaret cho,,actors-comedians/comedians/margaret cho,,,
todo,actors-comedians,comedians,maria bamford,,actors-comedians/comedians/maria bamford,,,
todo,actors-comedians,comedians,marina franklin,,actors-comedians/comedians/marina franklin,,,
todo,actors-comedians,comedians,mark lamarr,,actors-comedians/comedians/mark lamarr,,,
todo,actors-comedians,comedians,mark normand,,actors-comedians/comedians/mark normand,,,
todo,actors-comedians,comedians,marlon wayans,,actors-comedians/comedians/marlon wayans,,,
todo,actors-comedians,comedians,martin lawrence,,actors-comedians/comedians/martin lawrence,,,
todo,actors-comedians,comedians,martin short,,actors-comedians/comedians/martin short,,,
todo,actors-comedians,comedians,matt lucas,,actors-comedians/comedians/matt lucas,,,
todo,actors-comedians,comedians,matt rife,,actors-comedians/comedians/matt rife,,,
todo,actors-comedians,comedians,matteo lane,,actors-comedians/comedians/matteo lane,,,
todo,actors-comedians,comedians,maz jobrani,,actors-comedians/comedians/maz jobrani,,,
todo,actors-comedians,comedians,mel brooks,,actors-comedians/comedians/mel brooks,,,
todo,actors-comedians,comedians,michael che,,actors-comedians/comedians/michael che,,,
todo,actors-comedians,comedians,michael mcintyre,,actors-comedians/comedians/michael mcintyre,,,
todo,actors-comedians,comedians,michelle buteau,,actors-comedians/comedians/michelle buteau,,,
todo,actors-comedians,comedians,michelle wolf,,actors-comedians/comedians/michelle wolf,,,
todo,actors-comedians,comedians,micky flanagan,,actors-comedians/comedians/micky flanagan,,,
todo,actors-comedians,comedians,mike birbiglia,,actors-comedians/comedians/mike birbiglia,,,
todo,actors-comedians,comedians,mike epps,,actors-comedians/comedians/mike epps,,,
todo,actors-comedians,comedians,mike myers,,actors-comedians/comedians/mike myers,,,
todo,actors-comedians,comedians,mike vecchione,,actors-comedians/comedians/mike vecchione,,,
todo,actors-comedians,comedians,milton berle,,actors-comedians/comedians/milton berle,,,
todo,actors-comedians,comedians,milton jones,,actors-comedians/comedians/milton jones,,,
todo,actors-comedians,comedians,mindy kaling,,actors-comedians/comedians/mindy kaling,,,
todo,actors-comedians,comedians,mitch fatel,,actors-comedians/comedians/mitch fatel,,,
todo,actors-comedians,comedians,mitch hedberg,,actors-comedians/comedians/mitch hedberg,,,
todo,actors-comedians,comedians,mo amer,,actors-comedians/comedians/mo amer,,,
todo,actors-comedians,comedians,monique,,actors-comedians/comedians/monique,,,
todo,actors-comedians,comedians,naomi ekperigin,,actors-comedians/comedians/naomi ekperigin,,,
todo,actors-comedians,comedians,nate bargatze,,actors-comedians/comedians/nate bargatze,,,
todo,actors-comedians,comedians,nick dipaolo,,actors-comedians/comedians/nick dipaolo,,,
todo,actors-comedians,comedians,nick swardson,,actors-comedians/comedians/nick swardson,,,
todo,actors-comedians,comedians,nikki glaser,,actors-comedians/comedians/nikki glaser,,,
todo,actors-comedians,comedians,norm macdonald,,actors-comedians/comedians/norm macdonald,,,
todo,actors-comedians,comedians,oliver hardy,,actors-comedians/comedians/oliver hardy,,,
todo,actors-comedians,comedians,omid djalili,,actors-comedians/comedians/omid djalili,,,
todo,actors-comedians,comedians,patton oswalt,,actors-comedians/comedians/patton oswalt,,,
todo,actors-comedians,comedians,paul mooney,,actors-comedians/comedians/paul mooney,,,
todo,actors-comedians,comedians,paul reiser,,actors-comedians/comedians/paul reiser,,,
todo,actors-comedians,comedians,paul rodriguez,,actors-comedians/comedians/paul rodriguez,,,
todo,actors-comedians,comedians,paula abdul,,actors-comedians/comedians/paula abdul,,,
todo,actors-comedians,comedians,paula poundstone,,actors-comedians/comedians/paula poundstone,,,
todo,actors-comedians,comedians,pauly shore,,actors-comedians/comedians/pauly shore,,,
todo,actors-comedians,comedians,peter kay,,actors-comedians/comedians/peter kay,,,
todo,actors-comedians,comedians,phoebe robinson,,actors-comedians/comedians/phoebe robinson,,,
todo,actors-comedians,comedians,phyllis diller,,actors-comedians/comedians/phyllis diller,,,
todo,actors-comedians,comedians,quinta brunson,,actors-comedians/comedians/quinta brunson,,,
todo,actors-comedians,comedians,rachel feinstein,,actors-comedians/comedians/rachel feinstein,,,
todo,actors-comedians,comedians,rainn wilson,,actors-comedians/comedians/rainn wilson,,,
todo,actors-comedians,comedians,ray romano,,actors-comedians/comedians/ray romano,,,
todo,actors-comedians,comedians,redd foxx,,actors-comedians/comedians/redd foxx,,,
todo,actors-comedians,comedians,rhod gilbert,,actors-comedians/comedians/rhod gilbert,,,
todo,actors-comedians,comedians,rich hall,,actors-comedians/comedians/rich hall,,,
todo,actors-comedians,comedians,rich vos,,actors-comedians/comedians/rich vos,,,
todo,actors-comedians,comedians,richard lewis,,actors-comedians/comedians/richard lewis,,,
todo,actors-comedians,comedians,richard pryor,,actors-comedians/comedians/richard pryor,,,
todo,actors-comedians,comedians,ricky gervais,,actors-comedians/comedians/ricky gervais,,,
todo,actors-comedians,comedians,rita rudner,,actors-comedians/comedians/rita rudner,,,
todo,actors-comedians,comedians,rob brydon,,actors-comedians/comedians/rob brydon,,,
todo,actors-comedians,comedians,robert klein,,actors-comedians/comedians/robert klein,,,
todo,actors-comedians,comedians,robin ince,,actors-comedians/comedians/robin ince,,,
todo,actors-comedians,comedians,robin roberts,,actors-comedians/comedians/robin roberts,,,
todo,actors-comedians,comedians,robin williams,,actors-comedians/comedians/robin williams,,,
todo,actors-comedians,comedians,rodney dangerfield,,actors-comedians/comedians/rodney dangerfield,,,
todo,actors-comedians,comedians,rolf harris,,actors-comedians/comedians/rolf harris,,,
todo,actors-comedians,comedians,romesh ranganathan,,actors-comedians/comedians/romesh ranganathan,,,
todo,actors-comedians,comedians,ronny chieng,,actors-comedians/comedians/ronny chieng,,,
todo,actors-comedians,comedians,roseanne barr,,actors-comedians/comedians/roseanne barr,,,
todo,actors-comedians,comedians,roy wood jr,,actors-comedians/comedians/roy wood jr,,,
todo,actors-comedians,comedians,russell brand,,actors-comedians/comedians/russell brand,,,
todo,actors-comedians,comedians,russell howard,,actors-comedians/comedians/russell howard,,,
todo,actors-comedians,comedians,russell peters,,actors-comedians/comedians/russell peters,,,
todo,actors-comedians,comedians,ryan hamilton,,actors-comedians/comedians/ryan hamilton,,,
todo,actors-comedians,comedians,sacha baron cohen,,actors-comedians/comedians/sacha baron cohen,,,
todo,actors-comedians,comedians,sam jay,,actors-comedians/comedians/sam jay,,,
todo,actors-comedians,comedians,sam kinison,,actors-comedians/comedians/sam kinison,,,
todo,actors-comedians,comedians,sam morril,,actors-comedians/comedians/sam morril,,,
todo,actors-comedians,comedians,samantha bee,,actors-comedians/comedians/samantha bee,,,
todo,actors-comedians,comedians,sara pascoe,,actors-comedians/comedians/sara pascoe,,,
todo,actors-comedians,comedians,sarah millican,,actors-comedians/comedians/sarah millican,,,
todo,actors-comedians,comedians,sasheer zamata,,actors-comedians/comedians/sasheer zamata,,,
todo,actors-comedians,comedians,sean lock,,actors-comedians/comedians/sean lock,,,
todo,actors-comedians,comedians,seth meyers,,actors-comedians/comedians/seth meyers,,,
todo,actors-comedians,comedians,shane gillis,,actors-comedians/comedians/shane gillis,,,
todo,actors-comedians,comedians,shappi khorsandi,,actors-comedians/comedians/shappi khorsandi,,,
todo,actors-comedians,comedians,shawn wayans,,actors-comedians/comedians/shawn wayans,,,
todo,actors-comedians,comedians,sherri shepherd,,actors-comedians/comedians/sherri shepherd,,,
todo,actors-comedians,comedians,sinbad,,actors-comedians/comedians/sinbad,,,
todo,actors-comedians,comedians,stan laurel,,actors-comedians/comedians/stan laurel,,,
todo,actors-comedians,comedians,stephen colbert,,actors-comedians/comedians/stephen colbert,,,
todo,actors-comedians,comedians,steve coogan,,actors-comedians/comedians/steve coogan,,,
todo,actors-comedians,comedians,steve harvey,,actors-comedians/comedians/steve harvey,,,
todo,actors-comedians,comedians,steve martin,,actors-comedians/comedians/steve martin,,,
todo,actors-comedians,comedians,steven wright,,actors-comedians/comedians/steven wright,,,
todo,actors-comedians,comedians,stewart lee,,actors-comedians/comedians/stewart lee,,,
todo,actors-comedians,comedians,tammy pescatelli,,actors-comedians/comedians/tammy pescatelli,,,
todo,actors-comedians,comedians,taylor tomlinson,,actors-comedians/comedians/taylor tomlinson,,,
todo,actors-comedians,comedians,ted alexandro,,actors-comedians/comedians/ted alexandro,,,
todo,actors-comedians,comedians,theo von,,actors-comedians/comedians/theo von,,,
todo,actors-comedians,comedians,tig notaro,,actors-comedians/comedians/tig notaro,,,
todo,actors-comedians,comedians,tim allen,,actors-comedians/comedians/tim allen,,,
todo,actors-comedians,comedians,tim conway,,actors-comedians/comedians/tim conway,,,
todo,actors-comedians,comedians,tina fey,,actors-comedians/comedians/tina fey,,,
todo,actors-comedians,comedians,todd barry,,actors-comedians/comedians/todd barry,,,
todo,actors-comedians,comedians,tom green,,actors-comedians/comedians/tom green,,,
todo,actors-comedians,comedians,tom papa,,actors-comedians/comedians/tom papa,,,
todo,actors-comedians,comedians,tom rhodes,,actors-comedians/comedians/tom rhodes,,,
todo,actors-comedians,comedians,tom segura,,actors-comedians/comedians/tom segura,,,
todo,actors-comedians,comedians,tommy davidson,,actors-comedians/comedians/tommy davidson,,,
todo,actors-comedians,comedians,tony roberts,,actors-comedians/comedians/tony roberts,,,
todo,actors-comedians,comedians,tracey ullman,,actors-comedians/comedians/tracey ullman,,,
todo,actors-comedians,comedians,tracy morgan,,actors-comedians/comedians/tracy morgan,,,
todo,actors-comedians,comedians,trevor noah,,actors-comedians/comedians/trevor noah,,,
todo,actors-comedians,comedians,vic reeves,,actors-comedians/comedians/vic reeves,,,
todo,actors-comedians,comedians,victoria wood,,actors-comedians/comedians/victoria wood,,,
todo,actors-comedians,comedians,wanda sykes,,actors-comedians/comedians/wanda sykes,,,
todo,actors-comedians,comedians,wayne brady,,actors-comedians/comedians/wayne brady,,,
